business, care anxiety diligence
business, the state of being busy or actively employed diligence pains
business, care anxiety solicitude worry
business, a matter or affair that engages a person s attention or requires his care an affair receiving or requiring attention specifically that which busies or occupies one s time attention and labor as his chief concern that which one does for a livelihood occupation employment as his business was that of a merchant to carry on the business of agriculture
business, specifically mercantile pursuits collectively employments requiring knowledge of accounts and financial methods the occupation of conducting trade or monetary transactions of any kind
business, that which is undertaken as a duty or of chief importance or is set up as a principal purpose or aim
business, concern right of action or interposition as what business has a man with the disputes of others
business, affair point matter
business, theat such preconcerted movements and actions on the stage as going up crossing over taking a chair poking a fire toying with anything etc designed to fill up the action of the play or character and heighten its effect
business, to ease one s self at stool
business, relating to connected with or engaged in business traffic trade etc as business habits business hours business men
business, an immediate objective
business, a rightful concern or responsibility
business, the volume of commercial activity
business, the principal activity in your life that you do to earn money
business, the activity of providing goods and services involving financial and commercial and industrial aspects
business, business concerns collectively
business, incidental activity performed by an actor for dramatic effect
business, customers collectively
business, a commercial or industrial enterprise and the people who constitute it
business, a business is a method of organizing work where one or more people offer to sell products or services to other people for more money than it costs them to make or give it
business, the word business comes from the word busy and means being busy
law, the body of rules and principles governing the affairs of a community and enforced by a political authority a legal system international law
law, the condition of social order and justice created by adherence to such a system a breakdown of law and civilized behavior
law, a set of rules or principles dealing with a specific area of a legal system tax law criminal law
law, a piece of enacted legislation
law, the system of judicial administration giving effect to the laws of a community all citizens are equal before the law
law, legal action or proceedings litigation submit a dispute to law
law, an impromptu or extralegal system of justice substituted for established judicial procedure frontier law
law, an agency or agent responsible for enforcing the law
law, often used with the the law
law, stormed out of the woods as the vessel was being relieved of her cargo sid moody
law, informal a police officer
law, the science and study of law jurisprudence
law, knowledge of law
law, the profession of an attorney
law, something such as an order or a dictum having absolute or unquestioned authority the commander s word was law
law, the body of principles or precepts held to express the divine will especially as revealed in the bible
law, the first five books of the hebrew scriptures
law, a code of principles based on morality conscience or nature
law, a rule or custom generally established in a particular domain the unwritten laws of good sportsmanship
law, a way of life the law of the jungle
law, a statement describing a relationship observed to be invariable between or among phenomena for all cases in which the specified conditions are met the law of gravity
law, a generalization based on consistent experience or results the law of supply and demand
law, mathematics a general principle or rule that is assumed or that has been proven to hold between expressions
law, a principle of organization procedure or technique the laws of grammar the laws of visual perspective
law, to go to law litigate
law, a law unto oneself a totally independent operator an executive who is a law unto herself
law, take the law into one s own hands to mete out justice as one sees fit without due recourse to law enforcement agencies or the courts
law, the body of rules and standards issued by a government or to be applied by courts and similar authorities
law, a particular such rule
law, a written or understood rule that concerns behaviours and the appropriate consequences thereof
law, laws are usually associated with mores
law, a well established observed physical characteristic or behavior of nature
law, the word is used to simply identify what happens without implying any explanatory mechanism or causation
law, a statement that is true under specified conditions
law, a category of english common law petitions that request monetary relief as opposed to relief in forms other than a monetary judgment compare to equity
law, one of the official rules of cricket as codified by the mcc
law, the police
law, one of the two metaphysical forces of the world in some fantasy settings as opposed to chaos
law, a tumulus of stones
law, a hill
law, an exclamation of mild surprise lawks
law, in general a rule of being or of conduct established by an authority able to enforce its will a controlling regulation the mode or order according to which an agent or a power acts
law, in morals the will of god as the rule for the disposition and conduct of all responsible beings toward him and toward each other a rule of living conformable to righteousness the rule of action as obligatory on the conscience or moral nature
law, the jewish or mosaic code and that part of scripture where it is written in distinction from the contr gospel contr hence also the old testament
law, an organic rule as a constitution or charter establishing and defining the conditions of the existence of a state or other organized community
law, any edict decree order ordinance statute resolution judicial decision usage etc or recognized and enforced by the controlling authority
law, in philosophy and physics a rule of being operation or change so certain and constant that it is conceived of as imposed by the will of god or by some controlling authority
law, in mathematics the rule according to which anything as the change of value of a variable or the value of the terms of a series proceeds mode or order of sequence
law, in arts works games etc the rules of construction or of procedure conforming to the conditions of success a principle maxim or usage
law, collectively the whole body of rules relating to one subject or emanating from one source including usually the writings pertaining to them and judicial proceedings under them
law, legal science jurisprudence the principles of equity applied justice
law, trial by the laws of the land judicial remedy litigation
law, an oath as in the presence of a court
law, an exclamation of mild surprise
law, to make a law ordain
law, to apply the law to enforce the law against
law, to give law to regulate determine
law, in old english forest usage to cut off the claws and balls of the fore feet of a dog mutilate the feet of as a dog expeditate
law, to go to law litigate
law, to study law
state, a condition of being in a stage or form as of structure growth or development the fetal state
state, a mental or emotional condition in a manic state
state, informal a condition of excitement or distress
state, physics the condition of a physical system with regard to phase form composition or structure ice is the solid state of water
state, social position or rank
state, ceremony pomp foreign leaders dining in state at the white house
state, the supreme public power within a sovereign political entity
state, the sphere of supreme civil power within a given polity matters of state
state, a specific mode of government the socialist state
state, a body politic especially one constituting a nation the states of eastern europe
state, one of the more or less internally autonomous territorial and political units composing a federation under a sovereign government the contiguous states of the union
state, of or relating to a body politic or to an internally autonomous territorial or political unit constituting a federation under one government a monarch dealing with state matters the department that handles state security
state, owned and operated by a state state universities
state, to set forth in words declare
state, a political division of a federation retaining a degree of autonomy for example one of the fifty united states
state, a condition
state, pomp ceremony or dignity
state, the stable condition of a processor during a particular clock cycle
state, the set of all parameters relevant to a computation
state, the values of all parameters at some point in a computation
state, a society larger than a tribe
state, a society large enough to form a state in the sense of a government
state, the physical property of matter as solid liquid gas or plasma
state, an element of the range of the random variables that define a random process
state, a great person a dignitary a lord or prince
state, to declare to be a fact
state, to make known
state, stately
state, belonging to the state or body politic public
state, the circumstances or condition of a being or thing at any given time
state, rank condition quality
state, condition of prosperity or grandeur wealthy or prosperous circumstances social importance
state, appearance of grandeur or dignity pomp
state, a chair with a canopy above it often standing on a dais a seat of dignity also the canopy itself
state, estate possession
state, a person of high rank
state, any body of men united by profession or constituting a community of a particular character
state, the principal persons in a government
state, the bodies that constitute the legislature of a country
state, a form of government which is not monarchial as a republic
state, a political body or body politic the whole body of people who are united under one government whatever may be the form of the government a nation
state, in the united states one of the commonwealths or bodies politic the people of which make up the body of the nation and which under the national constitution stand in certain specified relations with the national government and are invested as commonwealths with full power in their several spheres over all matters not expressly inhibited
state, highest and stationary condition as that of maturity between growth and decline or as that of crisis between the increase and the abating of a disease height acme
state, a statement also a document containing a statement
state, to set to settle to establish
state, to express the particulars of to set down in detail or in gross to represent fully in words to narrate to recite
state, mode or form of existence position posture situation condition as the state of one s health the state of the roads a state of uncertainty or of excitement the present unsatisfactory state of affaire
state, political or social position or status station standing in the world or the community rank condition quality
state, a class or order same as estate
state, style of living mode of life especially the dignity and pomp befitting a person of high degree or large wealth
state, stateliness dignity
state, a person of high rank a noble a personage of distinction
state, a seat of dignity a dais a chair of state usually on a raised platform with or without a canopy also this canopy itself
state, the crisis or culminating point as of a disease that point in the growth or course of a thing at which decline begins
state, continuance of existence stability
state, estate income possession
state, the whole people of one body politic the commonwealth usually with the definite article in a particular sense a civil and self governing community a commonwealth
state, the power wielded by the government of a country the civil power often as contrasted with the ecclesiastical as the union of church and state
state, one of the commonwealths or bodies politic which together make up a federal republic which stand in certain specified relations with the central or national government and as regards internal affairs are more or less independent
state, plural capitalized the legislative body in the island of jersey
group, two or more figures that make up a unit or design as in sculpture
group, a number of individuals or things considered together because of similarities a small group of supporters across the country
group, linguistics a category of related languages that is less inclusive than a family
group, a military unit consisting of two or more battalions and a headquarters
group, a unit of two or more squadrons in the u s
group, air force smaller than a wing
group, a class or collection of related objects or entities as
group, two or more atoms behaving or regarded as behaving as a single chemical unit
group, a column in the periodic table of the elements
group, a stratigraphic unit especially a unit consisting of two or more formations deposited during a single geologic era
group, mathematics a set with a binary associative operation such that the operation admits an identity element and each element of the set has an inverse element for the operation
group, of relating to constituting or being a member of a group a group discussion a group effort
group, to place or arrange in a group grouped the children according to height
group, to belong to or form a group the soldiers began to group on the hillside
group, a number of things or persons being in some relation to one another
group, a set with an associative binary operation under which there exists an identity element and such that each element has an inverse
group, a usually small group of people who perform music together
group, a small number up to about fifty of galaxies that are near each other
group, a column in the periodic table of chemical elements
group, a functional entity consisting of certain atoms whose presence provides a certain property to a molecule such as the methyl group
group, a subset of a culture or of a society
group, an air force formation
group, a collection of formations or rock strata
group, in the unix operating system a number of users with same rights with respect to accession modification and execution of files computers and peripherals
group, an element of an espresso machine from which hot water pours into the portafilter
group, to put together to form a group
group, to come together to form a group
group, a cluster crowd or throng an assemblage either of persons or things collected without any regular form or arrangement
group, an assemblage of objects in a certain order or relation or having some resemblance or common characteristic
group, a variously limited assemblage of animals or plants having some resemblance or common characteristics in form or structure
group, the term has different uses and may be made to include certain species of a genus or a whole genus or certain genera or even several orders
group, a number of eighth sixteenth etc notes joined at the stems sometimes rather indefinitely applied to any ornament made up of a few short notes
group, to form a group of to arrange or combine in a group or in groups often with reference to mutual relation and the best effect to form an assemblage of
group, to form into a group or into groups arrange in a group or in groups separate into groups commonly with reference to the special mutual relation of the things grouped to classification or to some special design or purpose as artistic effect
group, to fall into combination or arrangement form a group or part of a group used chiefly with reference to artistic effect
group, see groop
group, an assemblage of persons or things a number of persons or things gathered together with or without regular interconnection or arrangement a cluster
group, in the fine arts an assemblage of figures which have some relation to one another and to the general design a combination of several figures forming a harmonious whole
group, in scientific classifications a number of individual things or persons related in some definite or classificatory way
group, specifically in zoology any assemblage or classificatory division of animals below the kingdom and above the species generally said of intermediate or not regularly recognized divisions or by way of non committal to the exact taxonomic value of the division thus indicated
group, in geology a division in the geological sequence or classification of the stratified fossiliferous rocks inferior in value to a system or series
group, in music a short rapid figure or division especially when sung to a single syllable
group, a section of an orchestra comprising the instruments of the same class as the wood wind group
group, in mathematics a set of substitutions or other operations such that every product of operations of the set itself belongs to the set a system of conjugate substitutions a set of permutations resulting from performing all the substitutions of a conjugate system upon a series of elements a set of functions produced by the n operations of a group of operations from n independent functions called the fundamental system of the group
group, a group of infinitely many but discrete operations among which infinitely small transformations occur
group, in mathematics a group whose elements have each k indices or are arranged in a matrix of k dimensions
group, in capelli s extended sense groups which can be separated each into the same number of subgroups so that a substitution of a subgroup in the one can be so coordinated to one of the other that products shall correspond to products
group, in the recommendations of the international geological congress this term is applied in geological classification to stratigraphic divisions of the highest order comprising several terrains
group, its equivalent term in the time scale is era
group, in combinatorial analysis one of the classes into which the objects are distributed when the order of the objects in a particular class is material
group, in group theory a set of definite operations containing the operation compounded of any two of the set and also the inverse of every operation of the set
group, in crystallography a class of crystals characterized by the same degree of symmetry
group, each crystalline system embraces several such groups or classes
group, see symmetry where the names commonly employed in designating the more important of these groups are given
group, in ethnology a number of people united together by common habits and usages
group, chemistry two or more atoms bound together as a single unit and forming part of a molecule
group, any number of entities members considered as a unit
group, arrange into a group or groups
group, a set that is closed associative has an identity element and every element has an inverse
group, form a group or group together
girl, a female child
girl, a daughter our youngest girl
girl, often offensive a woman especially a young woman
girl, informal a woman socializing in a group of women a night out with the girls
girl, informal used as a familiar form of address to express support of or camaraderie with a woman
girl, informal a female sweetheart cadets escorting their girls to the ball
girl, offensive a female servant or employee
girl, a young female human in contrast to boy a female child or young adult
girl, any woman regardless of her age
girl, a female servant a maid
girl, a boy with girl like qualities especially squeamishness
girl, a girlfriend
girl, a daughter
girl, a roebuck two years old
girl, a young person of either sex a child
girl, a female child from birth to the age of puberty a young maiden
girl, a female servant a maidservant
girl, a roebuck two years old
girl, a young person of either sex a child
girl, a female child any young person of the female sex a young unmarried woman
girl, in the language of the chase a roebuck of two years old
girl, a maid servant
girl, a young woman
girl, a female human offspring
girl, a friendly informal reference to a grown woman
girl, a youthful female person
girl, a girl or young woman with whom a man is romantically involved
girl, a girl is a female child
girl, she is a female human who is not yet matured although female teenagers may also be called
girl, sometimes older people still refer to grown up women as especially in expressions such as a night out with the
house, a structure serving as a dwelling for one or more persons especially for a family
house, a household or family
house, something such as a burrow or shell that serves as a shelter or habitation for a wild animal
house, a dwelling for a group of people such as students or members of a religious community who live together as a unit a sorority house
house, a building that functions as the primary shelter or location of something a carriage house the lion house at the zoo
house, a facility such as a theater or restaurant that provides entertainment or food for the public a movie house the specialty of the house
house, the audience or patrons of such an establishment a full house
house, a commercial firm a brokerage house
house, a publishing company a house that specializes in cookbooks
house, a gambling casino
house, slang a house of prostitution
house, a residential college within a university
house, a legislative or deliberative assembly
house, the hall or chamber in which such an assembly meets
house, a quorum of such an assembly
house, a family line including ancestors and descendants especially a royal or noble family the house of orange
house, one of the parts into which the heavens are divided in astrology
house, the sign of the zodiac indicating the seat or station of a planet in the heavens
house, house music
house, to provide living quarters for lodge the cottage housed ten students
house, to shelter keep or store in or as if in a house a library housing rare books
house, to contain harbor
house, to fit into a socket or mortise
house, nautical to secure or stow safely
house, to reside dwell
house, to take shelter
house, on fire informal in an extremely speedy manner ran away like a house on fire tickets that sold like a house afire
house, on the house at the expense of the establishment free food and drinks on the house
house, put to organize one s affairs in a sensible logical way
house, a structure serving as an abode of human beings
house, the mode of living as if in a house
house, the usual place to find an object or an animal
house, a structure to protect or store something or someone
house, a protective structure on the deck of a ship
house, a theatre building or the audience for a live theatrical or similar performance
house, a deliberative assembly forming a component of a legislature or more rarely the room or building in which such an assembly normally meets
house, an establishment whether actual as a pub or virtual as a website
house, particularly restaurant casino or financial or trading company
house, a company or organisation
house, a dynasty a familial descendance for example a royal house
house, one of the twelve divisions of an astrological chart
house, a grouping of schoolchildren for the purposes of competition in sports and other activities
house, house music
house, the four concentric circles where points are scored on the ice
house, an early or alternative name for the game bingo
house, a complete set of numbers in bingo
house, an aggregate of characteristics of a house
house, this sense uncountable a children s game in which the players pretend to be members of a household
day, the hour period during which the earth completes one rotation on its axis
day, the period during which a celestial body makes a similar rotation
day, one of the numbered hour periods into which a week month or year is divided
day, the portion of a hour period that is devoted to work school or business an eight hour day a sale that lasted for three days
day, a hour period or a portion of it that is reserved for a certain activity a day of rest
day, a specific characteristic period in one s lifetime in grandmother s day skirts were long
day, a period of opportunity or prominence every defendant is entitled to a day in court
day, that child will have her day
day, a period of time in history an era we studied the tactics used in napoleon s day
day, the day of computer science is well upon us
day, period of life or activity the sick cat s days will soon be over
day, of or relating to the day
day, working during the day the day nurse
day, occurring before nightfall a day hike
day, day after day for many days continuously
day, day in day out every day without fail continuously
day, any period of hours
day, a period from midnight to the following midnight
day, rotational period of a planet especially earth
day, the part of a day period which one spends at one s job school etc
day, part of a day period between sunrise and sunset where one enjoys daylight daytime
day, a specified time or period time considered with reference to the existence or prominence of a person or thing age time
day, a period of contention of a day or less
day, to spend a day in a place
day, the time of light or interval between one night and the next the time between sunrise and sunset or from dawn to darkness hence the light sunshine also called daytime
day, the period of the earth s revolution on its axis
day, ordinarily divided into twenty four hours
day, it is measured by the interval between two successive transits of a celestial body over the same meridian and takes a specific name from that of the body
day, thus if this is the sun the day the interval between two successive transits of the sun s center over the same meridian is called a solar day if it is a star a sidereal day if it is the moon a lunar day
day, see civil day sidereal day below
day, those hours or the daily recurring period allotted by usage or law for work
day, a specified time or period time considered with reference to the existence or prominence of a person or thing age time
day, preceded by the some day in particular as some day of contest some anniversary etc
day, to become day dawn same as daw
day, to put off from day to day adjourn
day, the period during which the sun is above the horizon or shines continuously on any given portion of the earth s surface the interval of light in contradistinction to that of darkness or to night the period between the rising and the setting of the sun of varying length and called by astronomers the artificial day
day, hence light sunshine
day, the whole time or period of one revolution of the earth on its axis or the space of twenty four hours specifically the interval of time which elapses between two consecutive returns of the same terrestrial meridian to the sun
day, a particular or regularly recurring period of twenty four hours assigned to the doing of some specified thing or connected with some event or observance as settling day bill day
day, specifically an anniversary the particular day on which some event is commemorated as st
day, bartholomew s day a birthday new year s day
day, the regularly recurring period in each week set apart for some particular purpose as for receiving calls etc
day, specified interval or space of time as three years day to do something he was absent for a year s day
day, time to pay credit
day, period of time
day, appointed time set period appointment
day, definite time of existence activity or influence allotted or actual term of life usefulness or glory as his day is over
day, a time or period as distinguished from other times or periods age commonly used in the plural as bygone days the days of our fathers
day, a distance which may be accomplished in a day a day s journey
day, the contest of a day a battle or combat with reference to its issue or results as to carry the day
day, a long while time of uncertain length
day, a day in turn a fixed recurrent day
day, nautical the account or reckoning of a ship s course for twenty four hours from noon to noon
day, at an indefinite future time on some day in the future
day, to day as how are ye the day
day, one of the compartments of a mullioned window
day, same as dey
day, the time during which the sun shines upon any specified point of the moon s surface opposed to lunar night
day, the interval between two successive transits of the moon across the meridian sometimes called tidal day
day, a festival observed in honor of st
man, a human regardless of sex or age a person
man, a human or an adult male human belonging to a specific occupation group nationality or other category
man, often used in combination a milkman a congressman a freeman
man, the human race mankind man s quest for peace
man, zoology a member of the genus homo family hominidae order primates class mammalia characterized by erect posture and an opposable thumb especially a member of the only extant species homo sapiens distinguished by a highly developed brain the capacity for abstract reasoning and the ability to communicate by means of organized speech and record information in a variety of symbolic systems
man, a male human endowed with qualities such as strength considered characteristic of manhood
man, informal a husband
man, informal a male lover or sweetheart
man, workers
man, enlisted personnel of the armed forces officers and men
man, a male representative as of a country or company our man in tokyo
man, a male servant or subordinate
man, informal used as a familiar form of address for a man see here my good man
man, one who swore allegiance to a lord in the middle ages a vassal
man, games any of the pieces used in a board game such as chess or checkers
man, often used in combination a merchantman a man of war
man, slang a person or group felt to be in a position of power or authority
man, used with the their writing mainly concerns the street life the pimp the junky the forces of drug addiction exploitation at the hands of the man black world
man, to supply with men as for defense or service man a ship
man, to take stations at as to defend or operate manned the guns
man, to fortify or brace manned himself for the battle ahead
man, used as an expletive to indicate intense feeling man that was close
man, as one man in complete agreement unanimously
man, as one man with no exception they objected as one man
man, one s own man independent in judgment and action
man, to a man without exception all were lost to a man
man, an adult male human
man, all humans collectively mankind humankind
man, an abstract person a person of either gender usually an adult
man, a mensch a person of integrity and honor
man, a piece or token used in board games such as chess
man, a person often male with duties or skills associated with a specified thing
man, a person usually male who is extremely fond of or devoted to a specified type of thing
man, used to refer to oneself or one s group i we construed in the third person
man, a member of the species homo sapiens the genus homo or the subtribe hominina
man, an interjection used to place emphasis upon something or someone sometimes but not always when actually addressing a man
man, to supply with staff or crew of either sex
man, to take up position in order to operate something
man, a human being opposed to contr beast contr
man, an adult male person a grown up male person as distinguished from a woman or a child
man, the human race mankind
man, the male portion of the human race
man, one possessing in a high degree the distinctive qualities of manhood one having manly excellence of any kind
man, an adult male servant also a vassal a subject
man, a term of familiar address at one time implying on the part of the speaker some degree of authority impatience or haste in the latter half of the century it became used in a broader sense as simply a familiar and informal form of address but is not used in business or formal situations
man, a married man a husband correlative to wife
man, one or any one indefinitely a modified survival of the saxon use of man or mon as an indefinite pronoun
man, one of the piece with which certain games as chess or draughts are played
man, to supply with men to furnish with a sufficient force or complement of men as for management service defense or the like to guard
man, to furnish with strength for action to prepare for efficiency to fortify
man, to tame as a hawk
man, to furnish with a servant or servants
man, to wait on as a manservant
man, to supply with men furnish with a sufficient force or complement of men as for service defense or the like
man, to brace up in a manful way make manly or courageous used reflexively
man, to wait on attend escort
man, to accustom to the presence or company of man tame as a hawk or other bird
man, in zoology a featherless plantigrade biped mammal of the genus homo which see h
man, sapiens a species of the family hominidæ or anthropidæ order primates class mammalia of which there are several geographical races or varieties
man, a being whether super or infra natural a person
point, an object having a sharp or tapered end a stone projectile point
point, a tapering extension of land projecting into water a peninsula cape or promontory
point, a mark formed by or as if by a sharp end
point, a mark or dot used in printing or writing for punctuation especially a period
point, a decimal point
point, linguistics a vowel point
point, one of the protruding marks used in certain methods of writing and printing for the blind
point, mathematics a dimensionless geometric object having no properties except location
point, mathematics an element in a geometrically described set
point, a place or locality considered with regard to its position connections to chicago and points west
point, a narrowly particularized and localized position or place a spot the troops halted at a point roughly yards from the river
point, a specified degree condition or limit as in a scale or course the melting point of a substance
point, any of the equal divisions marked at the circumference of a mariner s compass card that indicate direction
point, the interval of between any two adjacent markings
point, a distinct condition or degree finally reached the point of exhaustion
point, the interval of time immediately before a given occurrence the verge on the point of resignation at the point of death
point, a specific moment in time at this point we are ready to proceed
point, an objective or purpose to be reached or achieved or one that is worth reaching or achieving what is the point of discussing this issue further
point, the major idea or essential part of a concept or narrative you have missed the whole point of the novel
point, a significant outstanding or effective idea argument or suggestion your point is well taken
point, a separate distinguishing item or element a detail diplomacy is certainly not one of his strong points
point, your weak point is your constant need for approval
point, a quality or characteristic that is important or distinctive especially a standard characteristic used to judge an animal
point, a single unit as in counting rating or measuring
point, a unit of academic credit usually equal to one hour of class work per week during one semester
point, a numerical unit of academic achievement equal to a letter grade
point, sports amp games a unit of scoring or counting
point, a unit equal to one dollar used to quote or state variations in the current prices of stocks or commodities
point, a unit equal to one percent used to quote or state interest rates or shares in gross profits
point, one percent of the total principal of a loan paid up front to the lender and considered separately from the interest
point, music a phrase such as a fugue subject in contrapuntal music
point, printing a unit of type size equal to inch or approximately of an inch
point, a jeweler s unit of weight equal to milligrams or carat
point, the act or an instance of pointing
point, the stiff and attentive stance taken by a hunting dog
point, needlepoint
point, see bobbin lace
point, a reconnaissance or patrol unit that moves ahead of an advance party or guard or that follows a rear guard
point, the position occupied by such a unit or guard a team of rangers were walking point at the outset of the operation
point, sports either of two positions in ice hockey just inside the offensive zone near the boards usually assumed by defenders attempting to keep the puck in the offensive zone
point, basketball a position in the forecourt beyond the top of the key usually taken by the point guard
point, an electrical contact especially one in the distributor of an automobile engine
point, chiefly british an electrical socket or outlet
point, the extremities of an animal such as a horse or dog
point, a movable rail tapered at the end such as that used in a railroad switch
point, the vertex of the angle created by the intersection of rails in a frog or switch
point, a ribbon or cord with a metal tag at the end used to fasten clothing in the and centuries
point, to direct or aim point a weapon
point, see synonyms at aim
point, to bring something to notice pointed out an error in their reasoning
point, to indicate the position or direction of pointed out the oldest buildings on the skyline
point, to sharpen a pencil for example provide with a point
point, to separate with decimal points pointing off the hundredths place in a column of figures
point, to mark text with points punctuate
point, linguistics to mark a consonant with a vowel point
point, to give emphasis to stress comments that simply point up flawed reasoning
point, to indicate the presence and position of game by standing immobile and directing the muzzle toward it
point, used of a hunting dog
point, to fill and finish the joints of masonry with cement or mortar
point, to direct attention or indicate position with or as if with the finger
book, a printed or written literary work
book, a main division of a larger printed or written work a book of the old testament
book, a volume in which financial or business transactions are recorded
book, financial or business records considered as a group checked the expenditures on the books
book, a libretto
book, the script of a play
book, the bible
book, the koran
book, a set of prescribed standards or rules on which decisions are based runs the company by the book
book, something regarded as a source of knowledge or understanding
book, the total amount of experience knowledge understanding and skill that can be used in solving a problem or performing a task we used every trick in the book to finish the project on schedule
book, informal factual information especially of a private nature what s the book on him
book, a packet of like or similar items bound together a book of matches
book, a record of bets placed on a race
book, games the number of card tricks needed before any tricks can have scoring value as the first six tricks taken by the declaring side in bridge
book, to list or register in or as if in a book
book, to record charges against a person on a police blotter
book, sports to record the flagrant fouls of a player for possible disciplinary action as in soccer
book, to arrange for tickets or lodgings for example in advance reserve
book, to hire or engage the manager booked a magic show for saturday night
book, to allocate time for
book, to make a reservation book early if you want good seats
book, of or relating to knowledge learned from books rather than actual experience has book smarts but not street smarts
book, appearing in a company s financial records book profits
book, bring to book to demand an explanation from call to account
book, in one s book in one s opinion in my book they both are wrong
book, like a book thoroughly completely i know my child like a book
book, one for the books a noteworthy act or occurrence
book, throw the book at to make all possible charges against a lawbreaker for example
book, throw the book at to reprimand or punish severely
book, a collection of sheets of paper bound together to hinge at one edge containing printed or written material pictures etc
book, a long work fit for publication typically prose such as a novel or textbook and typically published as such a bound collection of sheets
book, a major division of a long work
book, a record of betting from the use of a notebook to record what each person has bet
book, a convenient collection in a form resembling a book of small paper items for individual use
book, the script of a musical
book, records of the accounts of a business
book, a long document stored as data that is or will become a book an e book
book, a colloquial reference to a book award a recognition for receiving the highest grade in a class traditionally an actual book but recently more likely a letter or certificate acknowledging the achievement
book, a document held by the referee of the incidents happened in the game
book, a list of all players who have been booked received a warning in a game
book, to reserve something for future use
book, to penalise someone for an offence
book, to issue with a caution usually a yellow card or a red card if a yellow card has already been issued
book, to travel very fast
book, to write down
book, to receive the highest grade in a class
book, to leave
book, alternative simple past of bake
book, a collection of sheets of paper or similar material blank written or printed bound together commonly many folded and bound sheets containing continuous printing or writing
book, a composition written or printed a treatise
book, a part or subdivision of a treatise or literary work
book, a volume or collection of sheets in which accounts are kept a register of debts and credits receipts and expenditures etc often used in the plural
book, six tricks taken by one side in the game of bridge or whist being the minimum number of tricks that must be taken before any additional tricks are counted as part of the score for that hand in certain other games two or more corresponding cards forming a set
book, a written version of a play or other dramatic composition used in preparing for a performance
book, a set of paper objects tickets stamps matches checks etc bound together by one edge like a book
book, a book or list actual or hypothetical containing records of the best performances in some endeavor a recordbook used in the phrase one for the book or one for the books
book, the set of facts about an athlete s performance such as typical performance or playing habits or methods that are accumulated by potential opponents as an aid in deciding how best to compete against that athlete
book, same as book value
book, the list of current buy and sell orders maintained by a stock market specialist
service, a government branch or department and its employees the diplomatic service
service, the armed forces of a nation joined the service right after college
service, a branch of the armed forces of a nation
service, the performance of work or duties for a superior or as a servant found the butler s service to be excellent
service, work done for others as an occupation or business has done service for us as a consultant
service, an act or a variety of work done for others especially for pay offers a superior service to that of his competitors provides full catering services
service, a department or branch of a hospital staff that provides specified patient care the anesthesiology service
service, installation maintenance or repairs provided or guaranteed by a dealer or manufacturer a dealer with full parts and service
service, a facility providing the public with the use of something such as water or transportation
service, assistance help was of great service to him during his illness
service, an act of assistance or benefit a favor my friend did me a service in fixing the door
service, active devotion to god as through good works or prayer
service, a religious rite
service, the serving of food or the manner in which it is served
service, a set of dishes or utensils a silver tea service
service, sports the act manner or right of serving in many court games a serve
service, copulation with a female animal
service, used of male animals especially studs
service, law the serving of a writ or summons
service, the material such as cord used in binding or wrapping rope
service, an answering service
service, to make fit for use adjust repair or maintain service a car
service, to provide services to
service, to make interest payments on a debt
service, to copulate with a female animal
service, used of a male animal especially studs
service, slang to have sex with
service, of or relating to the armed forces of a country
service, intended for use in supplying or serving a service elevator the service entrance
